Caran d'Ache Cosmic Black,(Caran d(')?( )?ache )?(cd(')?a )?Cosmic Black,http://i.imgur.com/QjcUuKZ.jpg
Private Reserve Dakota Red,(PR |private reserve )?dakota red,http://i.imgur.com/2GdHTva.jpg
Aurora Blue,aurora blue,http://i.imgur.com/cvsUOgQ.jpg
Platinum Carbon Black,platinum carbon black,http://i.imgur.com/tAsv8D2.jpg
Toucan Sienna,toucan sienna,http://i.imgur.com/6wzYQlm.jpg
Diamine Terracotta,(Diamine )?terracotta,http://i.imgur.com/4pgp0KW.jpg
KWZ Ink #26,KWZ(I)? (Ink )?#( )?26,http://i.imgur.com/GDmLCvo.jpg
J Herbin Vert Reseda,(J?.? ?Herbin )?vert reseda,http://i.imgur.com/mE6bP2v.jpg
KWZ Ink GummiBerry,KWZ(I)? (Ink )?gummiberry,http://i.imgur.com/QaO3rIG.jpg
Diamine Eau de Nil,(Diamine )?eau de nil,http://i.imgur.com/WGT2BrJ.jpg
Diamine Twilight,(Diamine )?Twilight,http://i.imgur.com/QghvMel.jpg
Visconti Turquoise,visconti turquoise,http://i.imgur.com/236HRzS.jpg
Noodler's Air Corp Blue Black,(Noodler(')?s )?(ACBB|Air( )?Corp Blue( )?(-)?black),http://i.imgur.com/xCM8E1y.jpg
Diamine Asa Blue,(Diamine )?Asa Blue,http://i.imgur.com/3b0jAaB.jpg
J Herbin Cacao du Brésil,(J?.? ?Herbin )?(cacao |cocoa )(du |de )(bresil|brésil|brazil|brezil),http://i.imgur.com/xAzu3Lg.jpg
Noodler's Navajo Turquoise,(Noodler(')?s )?Navajo Turquoise( eel)?,http://i.imgur.com/kgBLuAf.jpg
Private Reserve Tanzanite Ink,(PR |private reserve )?Tanzanite,http://i.imgur.com/QHcALRX.jpg
Private Reserve Lake Placid Blue,(PR |private reserve )?lake placid blue,http://i.imgur.com/uZ88q3I.jpg
Pilot Iroshizuku Shin-ryoku,(pilot )?(iroshizuku )?Shin( )?(-)?ryoku,http://i.imgur.com/qrjEcwZ.jpg
Pilot Iroshizuku Tsutsuji,(pilot )?(iroshizuku )?tsutsuji,http://i.imgur.com/R3nlN9T.jpg
Pelikan Edelstein Turmaline (Ink of the year 2012),(pelikan )?(edelstein )?Turmaline,http://i.imgur.com/ralH46n.jpg
Montblanc Honore de Balzac Dandy Turquoise,(Mont ?blanc |MB )(Honore de )?(Balzac )?Dandy turquoise,http://i.imgur.com/6aEYhsS.jpg
KWZ Ink Grass Green,KWZ(I)? (Ink )?grass green,http://i.imgur.com/MQw8k9B.jpg
Noodler's Violet,Noodler(')?s violet,http://i.imgur.com/jiZgDU3.jpg
Diamine Silver Fox,(Diamine )?silver fox,http://i.imgur.com/KYXfbbM.jpg
Sailor Jentle Nioi-Sumire,(sailor )?(jentle )?nioi( )?(-)?sumire,http://i.imgur.com/p8oc7Ep.jpg
Montblanc Violet,(Montblanc |MB )Violet,http://i.imgur.com/kyALO07.jpg
Private Reserve Sepia,(PR |private reserve )sepia,http://i.imgur.com/HM1SKAY.jpg
Seitz-Kreuznach Cinnamon Brown - Zimtbraun,(Seitz-? ?Kreuznach )?(SK )?(cinnamon( brown)?|zimtbraun),http://i.imgur.com/WFLYs1u.jpg
Pelikan Edelstein Garnet (Ink of the year 2014),(pelikan )?(edelstein )?Garnet,http://i.imgur.com/7Q8IES1.jpg
Noodler's X-feather,(Noodler(')?s )?x(-| )?feather,http://i.imgur.com/ERUYbIs.jpg
Organics Studio Blue Merle,(O(.)?S(.)? |Organic(')?(s)? Studio(')?(s)? )Blue merle,http://i.imgur.com/NTD2Xoj.jpg
Noodler's General of the Armies,(Noodler(')?s )?general of the armies,http://i.imgur.com/Ejpb1fE.jpg
Diamine Orange,diamine orange,http://i.imgur.com/qQxHJlp.jpg
Pelikan Edelstein Amethyst,(pelikan )?(edelstein )?amethyst,http://i.imgur.com/bygMP7c.jpg
KWZ Ink Iron Gall Turquoise,KWZ(I)? (Ink )?(ig |iron gall )turquoise,http://i.imgur.com/1GvzT42.jpg
Montblanc Lavender Purple,(Mont ?blanc |MB )Lavender( Purple)?,http://i.imgur.com/xCiEu9E.jpg
Sailor BungBox Sapphire,(sailor )?(bung( )?(-)?box )?(bb )?sapphire,http://i.imgur.com/f0XbO9D.jpg
Noodler's Bernanke Black,(Noodler(')?s )?bernanke black,http://i.imgur.com/6WBeq1Z.jpg
Caran d'Ache Hypnotic Turquoise,(Caran d(')?( )?ache )?(cd(')?a )?Hypnotic turquoise,http://i.imgur.com/17lPYSS.jpg
Diamine Chocolate Brown,Diamine chocolate brown,http://i.imgur.com/1N2A8xY.jpg
Diamine Kelly Green,(Diamine )?Kelly green,http://i.imgur.com/Z4iAur0.jpg
Sailor Jentle Rikyu-Cha,(sailor )?(jentle )?rikyu-? ?(tea|cha),http://i.imgur.com/ZdAy87e.jpg
Private Reserve Plum,(PR |private reserve )plum,http://i.imgur.com/g5CYdKL.jpg
Franklin Christoph Terra Firma,(fc )?(f-c )?(franklin(-)?( )?christoph )?terra firma,http://i.imgur.com/WZoeP0I.jpg
Sanford's Penit Cardinal Red,Sanford'?s penit cardinal red,http://i.imgur.com/VTlRfqN.jpg
KWZ Ink Honey,KWZ(I)? (Ink )?honey,http://i.imgur.com/6OKSaIE.jpg
Organics Studio Jane Austen,(O(.)?S(.)? |Organic(')?(s)? Studio(')?(s)? )jane austen,http://i.imgur.com/ISJG2lb.jpg
Noodler's Polar Blue,(Noodler(')?s )?Polar Blue,http://i.imgur.com/ivEpVkk.jpg
Omas Turquoise,omas Turquoise,http://i.imgur.com/EYsflyj.jpg
Sailor BungBox Tsuyuhikari Light Soup Green,(sailor )?(bung( )?(-)?box )?(bb )?(Tsuyuhikari |light soup( green)?),http://i.imgur.com/aKdAkli.jpg
KWZ Ink Azure #4,KWZ(I)? (Ink )?Azure #( )?4,http://i.imgur.com/Qp50en2.jpg
Sailor Jentle Sakura Mori,(sailor )?(jentle )?sakura-? ?mori,http://i.imgur.com/yf6Alj9.jpg
Noodler's V-Mail North African Violet,(Noodler(')?s )?(v(-)?mail )?north african violet,http://i.imgur.com/V2eb5dW.jpg
Private Reserve Vampire Red,(PR |private reserve )?vampire red,http://i.imgur.com/nT2kA6N.jpg
Sailor Storia Lion Light Brown,(sailor )?(storia )?lion( light brown)?,http://i.imgur.com/fmnwUHT.jpg
Diamine Grape,diamine grape,http://i.imgur.com/OIeVrbd.jpg
Private Reserve Chocolat,(PR |private reserve )?chocolat(e)?,http://i.imgur.com/Xv5bUqP.jpg
KWZ Ink #20,KWZ(I)? (Ink )?(Violet )?(# ?7|# ?20),http://i.imgur.com/KLxI2i6.jpg
Graf von Faber-Castell Deep Sea Green,(gv)?(fc )?(Graf von )?(Faber(-)?( )?Castell? )?Deep Sea Green,http://i.imgur.com/uVHbBYu.jpg
J Herbin Vert Olive,(J?.? ?Herbin )?vert olive,http://i.imgur.com/ZAfStGC.jpg
Sailor Jentle Yuki-Akari,(sailor )?(jentle )?yuki-? ?akari,http://i.imgur.com/OOVGlmh.jpg
Noodler's Purple,Noodler(')?s purple,http://i.imgur.com/6s9rgOQ.jpg
Diamine Macassar,(Diamine )?Macassar,http://i.imgur.com/tiZCxeY.jpg
Organics Studio Mercury,(O(.)?S(.)? |Organic(')?(s)? Studio(')?(s)? )mercury,http://i.imgur.com/weXqXLK.jpg
Diamine Burnt Sienna,Diamine burnt sienna,http://i.imgur.com/9OSvhud.jpg
Visconti Blue,visconti blue,http://i.imgur.com/c9EJgoE.jpg
Sailor Storia Clown Yellow Green,(sailor )?(storia )?clown yellow( )?(-)?green,http://i.imgur.com/MgXMVu0.jpg
Sailor BungBox Cherry Blossom,(sailor )?(bung( )?(-)?box )?(bb )?(Sakura ?-?saku|Cherry Blossom),http://i.imgur.com/hcxCSS4.jpg
Sailor BungBox Hatsuyume Aofuji,(sailor )?(bung( )?(-)?box )?(bb )?Hatsuyume ?-?aofuji,http://i.imgur.com/JwAHfdn.jpg
Pilot Iroshizuku Tsuyu-kusa,(pilot )?(iroshizuku )?tsuyu ?-?kusa,http://i.imgur.com/IxUB6zB.jpg
Noodler's Heart of Darkness,(Noodler(')?s )?(hod|heart of darkness),http://i.imgur.com/XzIJ3XJ.jpg
Diamine Majestic Purple,(Diamine )?majestic purple,http://i.imgur.com/NxlluVu.jpg
J Herbin 1670 Stormy Gray,(J?.? ?Herbin )?(1670 )?stormy (gray|grey),http://i.imgur.com/4lAmZe0.jpg
Noodler's Fox,(Noodler(')?s )?Fox( red)?,http://i.imgur.com/wH9ajei.jpg
Sailor BungBox Omaezaki Sea,(sailor )?(bung( )?(-)?box )?(bb )?omaezaki sea,http://i.imgur.com/zv3zb7K.jpg
Noodler's Nikita,(Noodler(')?s )?nikita,http://i.imgur.com/yxulJNS.jpg
J Herbin Poussiere de Lune,(J?.? ?Herbin )?poussi(e|è)re de lune,http://i.imgur.com/m8Dhomh.jpg
Graf Von Faber Castell Carbon Black,(gv)?(fc )?(Graf von )?(Faber(-)?( )?Castell? )?Carbon black,http://i.imgur.com/RPssYGe.jpg
Chesterfield Siam,Chesterfield Siam,http://i.imgur.com/mBAyt7t.jpg
Noodler's Red-Black,(Noodler(')?s )Red ?-?Black,http://i.imgur.com/bqIW37v.jpg
Sailor Jentle Grenade,(sailor )?(jentle )?grenade,http://i.imgur.com/uQPi7zu.jpg
Noodler's Dragon Napalm,(Noodler(')?s )?dragon(')?(s)? napalm,http://i.imgur.com/G2vdpkY.jpg
Noodler's Liberty's Elysium,(Noodler(')?s )?Liberty(')?s( elysium| elisium),http://i.imgur.com/yk289Lv.jpg
Montblanc Pink,(Mont ?blanc |MB )Pink,http://i.imgur.com/J7pMknb.jpg
Diamine Crimson,Diamine Crimson,http://i.imgur.com/IKFbmi8.jpg
Noodler's #41 Brown,(Noodler(')?s )?# ?41 Brown,http://i.imgur.com/0YUAZrh.jpg
Noodler's Bernanke Blue,(Noodler(')?s )?bernanke blue,http://i.imgur.com/V0N6tmq.jpg
Sailor Jentle Chu-Shu,(sailor )?(jentle )?chu-? ?shu,http://i.imgur.com/Rmxh6qX.jpg
Sailor Jentle Oku Yama,(sailor )?(jentle )?oku( )?(-)?yama,http://i.imgur.com/LCRur59.jpg
Rohrer & Klingner Solferino,((r( )?(&|and |\+)?( )?k )?|(rohrer (& |and |\+ )klingner ))?solferino,http://i.imgur.com/lSjNCvY.jpg
Montblanc Racing Green,(Montblanc |MB )Racing Green,http://i.imgur.com/XSYncde.jpg
Chesterfield Fire Opal,Chesterfield Fire Opal,http://i.imgur.com/GwKxCMa.jpg
Private Reserve Arabian Rose,(PR |private reserve )?arabian rose,http://i.imgur.com/I0DaO2d.jpg
Private Reserve Purple Mojo,(PR |private reserve )?purple mojo,http://i.imgur.com/qIILQQd.jpg
Private Reserve Blue Suede (new formula),(PR |private reserve )?blue suede( new)?( formula)?,http://i.imgur.com/k3EozGA.jpg
Private Reserve Sonic Blue,(PR |private reserve )?sonic blue,http://i.imgur.com/dBAZylO.jpg
Diamine Saddle Brown,(Diamine )?saddle brown,http://i.imgur.com/IflWiLG.jpg
De Atramentis Herbs de Provence,(De ?Atramentis |DA )?Herbs de provence,http://i.imgur.com/arMwPlb.jpg
Montblanc Mystery Black,(Mont ?blanc |MB )mystery black,http://i.imgur.com/6DSKuTA.jpg
Diamine Woodland Green Ink,(Diamine )?Woodland Green,http://i.imgur.com/aKuYkm9.jpg
Private Reserve Sherwood Green,(PR |private reserve )?sherwood green,http://i.imgur.com/PIRbbkX.jpg
Private Reserve Midnight Blues,(PR |private reserve )?midnight blues,http://i.imgur.com/ug2v56M.jpg
Diamine Salamander,(Diamine )?Salamander,http://i.imgur.com/kvZk4er.jpg
De Atramentis Alexander Hamilton,(De ?Atramentis |DA )?(Alexander Hamilton|\$10 ?Founding ?Father),http://i.imgur.com/yP4GjU5.jpg
Noodler's Borealis Black,(Noodler(')?s )?borealis black,http://i.imgur.com/JWeACpq.jpg
Chesterfield Antique Mariner,Chesterfield Antique Mariner,http://i.imgur.com/kRSVA4k.jpg
KWZ Ink Old Gold,KWZ(I)? (Ink )?old gold,http://i.imgur.com/55VhqK4.jpg
Noodler's Turquoise Eel,(Noodler(')?s )?(American )?turquoise( American )? eel,http://i.imgur.com/o4mBGcZ.jpg
Noodler's Black Swan in Australian Roses,(Noodler(')?s )?(BS(I)?AR|Black swan in australian roses),http://i.imgur.com/KG8OMO2.jpg
Noodler's Antietam,(Noodler(')?s )?antietam,http://i.imgur.com/iSuxqnb.jpg
Noodler's Rome Burning,(Noodler(')?s )?rome burning,http://i.imgur.com/CxExqVs.jpg
Diamine Denim,Diamine Denim,http://i.imgur.com/Su2qxPb.jpg
Sheaffer Brown,sheaffer brown,http://i.imgur.com/hR6SDu0.jpg
Noodler's V-Mail Midway Blue,(Noodler(')?s )?(v(-)?mail )?midway blue,http://i.imgur.com/nQ8JT2i.jpg
Pilot Iroshizuku Tsukushi,(pilot )?(iroshizuku )?tsukushi,http://i.imgur.com/SAr78fG.jpg
Graf von Faber Castell Stone Grey,(gv)?(fc )?(Graf von )?(Faber(-)?( )?Castell? )?stone grey,http://i.imgur.com/0EirfAI.jpg
Diamine Steel Blue,(Diamine )?steel blue,http://i.imgur.com/QVnrvuE.jpg
Organics Studio Edgar Allan Poe,(O(.)?S(.)? |Organic(')?(s)? Studio(')?(s)? )edgar allan poe,http://i.imgur.com/KvhmZb1.jpg
KWZ Ink #47,KWZ(I)? (Ink )?#( )?47,http://i.imgur.com/ueRhd4J.jpg
Noodler's Bad Belted Kingfisher,(Noodler(')?s )?(bad belted kingfisher|bbk),http://i.imgur.com/pnGo4H6.jpg
Robert Oster Signature Australian Sky,(Robert )?(Oster |RO )(Signature )?Australian Sky,http://i.imgur.com/5SDWz1L.jpg
Diamine Shimmertastic Brandy Dazzle,(Diamine )?(Shimmertastic )?brandy dazzle,http://i.imgur.com/N05CxxF.jpg
Sailor Jentle Osmanthus,(sailor )?(jentle )?osmanthus,http://i.imgur.com/eZdHYBr.jpg
Sailor Storia Night Blue,(sailor )?(storia )?night blue,http://i.imgur.com/gdqfsjJ.jpg
Diamine Poppy Red,diamine poppy( red)?,http://i.imgur.com/BySaZk8.jpg
Private Reserve Shoreline Gold,(PR |private reserve )?shoreline gold,http://i.imgur.com/M6unzYH.jpg
Sheaffer Skrip Red,(sheaffer )?(skrip )?red,http://i.imgur.com/M0ULOQ6.jpg
Montblanc Irish Green,(Mont ?blanc |MB )irish green,http://i.imgur.com/p9A0lRQ.jpg
Pilot Iroshizuku Aji-sai,(pilot )?(iroshizuku )?aji ?-?sai,http://i.imgur.com/o1fBKN5.jpg
Noodler's Army Green,(Noodler(')?s )?Army Green,http://i.imgur.com/muMgxW1.jpg
Diamine Marine,(Diamine )?marine,http://i.imgur.com/q0FxRs2.jpg
De Atramentis Midnight Blue,(De ?Atramentis |DA )?midnight blue,http://i.imgur.com/dm3SSZM.jpg
Caran d'Ache Divine Pink,(Caran d(')?( )?ache )?(cd(')?a )?Divine Pink,http://i.imgur.com/e5Zrwhh.jpg
Noodler's Nightshade,(Noodler(')?s )?Nightshade,http://i.imgur.com/XJCERc4.jpg
Diamine Midnight Ink,Diamine Midnight,http://i.imgur.com/I2cZdQy.jpg
Montblanc Royal Blue,(Mont ?blanc |MB )royal blue,http://i.imgur.com/9yTkSJH.jpg
Rohrer & Klingner Salix,((r( )?(&|and |\+)?( )?k )?|(rohrer (& |and |\+ )klingner ))?salix,http://i.imgur.com/9dM7R65.jpg
Chesterfield Amethyst,Chesterfield Amethyst,http://i.imgur.com/FvG4275.jpg
Sailor Kiwa-Guro,(sailor )?(jentle )?kiwa( )?(-)?guro,http://i.imgur.com/5TZ25bB.jpg
Noodler's 54th Massachusetts,(Noodler(')?s )?54th Mass(achusetts)?,http://i.imgur.com/jOwtFUT.jpg
J Herbin Lierre Sauvage,(J?.? ?Herbin )?lierre sauvage,http://i.imgur.com/xg2vAxK.jpg
Sailor Jentle Waka-Uguisu,(sailor )?(jentle )?waka-? ?uguisu,http://i.imgur.com/mzZBfgp.jpg
Sailor BungBox Tears of a Clown Ruby,(sailor )?(bung( )?(-)?box )?(bb )?(Ruby|Tears of a clown),http://i.imgur.com/j0oqkH6.jpg
Blackstone Barrier Reef Blue ,(Blackstone )?Barrier Reef( Blue)?,http://i.imgur.com/MxAlFKB.jpg
Graf von Faber Castell Hazelnut Brown,(gv)?(fc )?(Graf von )?(Faber(-)?( )?Castell? )?hazelnut brown,http://i.imgur.com/BQtSoJS.jpg
Noodler's Hellfire HL,(Noodler(')?s )?hellfire,http://i.imgur.com/DfFa4F3.jpg
De Atramentis Violets,(De ?Atramentis |DA )violets?,http://i.imgur.com/ZCvwg6S.jpg
Pelikan Edelstein Amber (Ink of the year 2013),(pelikan )?(edelstein )?Amber,http://i.imgur.com/45p6PlH.jpg
Pelikan Edelstein Tanzanite,(pelikan )?(edelstein )?tanzanite,http://i.imgur.com/s9b5o1X.jpg
Noodler's Park (Sang Hak) Red,(Noodler(')?s )?park (sang hak )?red,http://i.imgur.com/DPPLlCL.jpg
Hero 233 blue,Hero (blue ?|233 ?)?(233|blue)?,http://i.imgur.com/KS3pu1C.jpg
Diamine Pumpkin,diamine pumpkin,http://i.imgur.com/1xoJu0G.jpg
Diamine Apple Glory,(Diamine )?apple glory,http://i.imgur.com/9dWwrqI.jpg
Hero 232 blue/black,Hero (blue/? ?-?black ?|232 ?)?(232|blue/? ?-?black)?,http://i.imgur.com/KpPOo4j.jpg
Diamine Wild Strawberry,(Diamine )?wild strawberry,http://i.imgur.com/dJHi8vu.jpg
Sailor BungBox June Bride,(sailor )?(bung( )?(-)?box )?(bb )?june bride,http://i.imgur.com/zOxVWEX.jpg
J Herbin 1670 Rouge Hematite,(J?.? ?Herbin )?(1670 )?rouge hematite,http://i.imgur.com/xpkIKYz.jpg
Montegrappa Bordeaux,Montegrappa bordeaux,http://i.imgur.com/dlNF9Td.jpg
Pilot Iroshizuku Chiku-Rin,(pilot )?(iroshizuku )?Chiku-? ?rin,http://i.imgur.com/7Gv8fL7.jpg
Private Reserve Orange Crush,(PR |private reserve )?orange crush,http://i.imgur.com/bunT1YO.jpg
Noodler's Red,Noodler(')?s red,http://i.imgur.com/7WZEVVo.jpg
Parker Quink MicroFilm Black for VMAIL,(Parker )?(Quink )?Microfilm black for vmail,http://i.imgur.com/HOcP3Ed.jpg
Noodler's Bluerase,(Noodler(')?s )?bluerase,http://i.imgur.com/zIxmanZ.jpg
Waterman Harmonious Green,(waterman )?harmonious green,http://i.imgur.com/ClCmDvZ.jpg
Private Reserve DC Supershow Blue,(PR |private reserve )?(dcssb|dc super( )?show blue),http://i.imgur.com/BW2HEFP.jpg
Waterman Audacious Red,(waterman )?audacious red,http://i.imgur.com/0K1Lv9f.jpg
Noodler's Concord Bream,(Noodler(')?s )?concord bream,http://i.imgur.com/euVJx88.jpg
Sailor Jentle Miruai,(sailor )?(jentle )?miruai,http://i.imgur.com/tiY9gH6.jpg
Pilot Iroshizuku Fuyu-gaki,(pilot )?(iroshizuku )?Fuyu( )?(-)?gaki,http://i.imgur.com/A32BuPK.jpg
Noodler's Baystate Blue,(Noodler(')?s )?(BSB|Baystate Blue|Accursed ink),http://i.imgur.com/rVwh6AK.jpg
Pelikan Edelstein Onyx,(pelikan )?(edelstein )?onyx,http://i.imgur.com/W20c8KV.jpg
Private Reserve Cadillac Green,(PR |private reserve )?cadillac green,http://i.imgur.com/hFLeEBe.jpg
J Herbin Cafe des Iles,(J?.? ?Herbin )?caf(é|e) des (í|i)(s)?les,http://i.imgur.com/eIrGFLv.jpg
Private Reserve Naples Blue,(PR |private reserve )?naples blue,http://i.imgur.com/07QaejI.jpg
Noodler's Cactus Fruit Eel,(Noodler(')?s )?cactus fruit( eel)?,http://i.imgur.com/tmLAitx.jpg
Pilot Iroshizuku Kon-peki,(pilot )?(iroshizuku )?Kon ?-?peki,http://i.imgur.com/tf9ubNf.jpg
Rohrer & Klingner Sepia,((r( )?(&|and |\+)?( )?k )?|(rohrer (& |and |\+ )klingner ))?sepia,http://i.imgur.com/DBPadOR.jpg
Noodler's Brown,Noodler(')?s Brown,http://i.imgur.com/JGuuTae.jpg
Caran d'Ache Delicate Green,(Caran d(')?( )?ache )?(cd(')?a )?Delicate green,http://i.imgur.com/3reRxcc.jpg
Pelikan m205 Duo Green Highlighter,(pelikan )?(m205 )?(duo )?green (HL|highlighter),http://i.imgur.com/s2aKjLV.jpg
Rohrer & Klingner Verdura,((r( )?(&|and |\+)?( )?k )?|(rohrer (& |and |\+ )klingner ))?verdura,http://i.imgur.com/5svLJJ5.jpg
De Atramentis Rose,((De ?Atramentis )|(DA ))Rose,http://i.imgur.com/g7Aog2N.jpg
Sailor BungBox Kotohogi Kurenai,(sailor )?(bung( )?(-)?box )?(bb )?kotohogi ?-?kurenai,http://i.imgur.com/CplPnXo.jpg
Noodler's Dark Matter,(Noodler(')?s )?dark matter,http://i.imgur.com/xJqXweE.jpg
Rohrer & Klingner Scabiosa,((r( )?(&|and |\+)?( )?k )?|(rohrer (& |and |\+ )klingner ))?scabiosa,http://i.imgur.com/8BDA53q.jpg
Sailor BungBox Fresh Oranges of Lake Hamana,(sailor )?(bung( )?(-)?box )?(bb )?(Fresh )?Oranges of lake hamana,http://i.imgur.com/uq3Fad7.jpg
Noodler's Bulletproof Black,Noodler(')?s (Bulletproof )?Black,http://i.imgur.com/uQUEFoU.jpg
Noodler's Habanero,(Noodler(')?s )?haba(n|ñ)ero,http://i.imgur.com/r7yscsX.jpg
Sailor BungBox Omaezaki Sky,(sailor )?(bung( )?(-)?box )?(bb )?omaezaki sky,http://i.imgur.com/WHgpKcr.jpg
Pilot Iroshizuku Yama-Budo,(pilot )?(iroshizuku )?Yama( )?(-)?budo,http://i.imgur.com/UaDSUjF.jpg
De Atramentis Hyacinth,((De ?Atramentis )|(DA ))?Hyacinth,http://i.imgur.com/InFujUd.jpg
Diamine Hope Pink,(Diamine )?hope pink,http://i.imgur.com/QN4wvKz.jpg
Noodler's Hunter Green,(Noodler(')?s )?Hunter Green,http://i.imgur.com/IG4c4Wg.jpg
Diamine Teal,diamine teal,http://i.imgur.com/ElZniVe.jpg
Diamine Majestic Blue,(Diamine )?majestic blue,http://i.imgur.com/S1SPTQz.jpg
Pilot Iroshizuku Tsuki-yo,(pilot )?(iroshizuku )?Tsuki( )?(-)?yo,http://i.imgur.com/QIOMzOQ.jpg
Sailor BungBox Norwegian Wood,(sailor )?(bung( )?(-)?box )?(bb )?norwegian wood,http://i.imgur.com/xNtm2KU.jpg
Noodler's Ottoman Azure,(Noodler(')?s )?ottoman azure,http://i.imgur.com/gj9GIkY.jpg
KWZ Ink Iron Gall Gummiberry,KWZ(I)? (Ink )?(ig|iron gall )gummiberry,http://i.imgur.com/2bXuNx2.jpg
Noodler's La Couleur Royale,(Noodler(')?s )?La (Couleur |Color |Coleur )Royale?,http://i.imgur.com/6RSy5j3.jpg
Hero 231 Red,Hero (red ?|231 ?)?(231|red)?,http://i.imgur.com/LkMVhl3.jpg
Diamine Raw Sienna,diamine raw sienna,http://i.imgur.com/UfefJev.jpg
Noodler's La Reine Mauve,(Noodler(')?s )?la reine mauve,http://i.imgur.com/ZW8GbCn.jpg
Noodler's Green Marine,(Noodler(')?s )?Green Marine,http://i.imgur.com/iDzdbIW.jpg
Pilot Iroshizuku Murasaki-Shikibu,(Pilot )?(iroshizuku )?Murasaki ?-?shikibu,http://i.imgur.com/GyBCJsV.jpg
Diamine Coral,diamine coral,http://i.imgur.com/PjjgLy6.jpg
Noodler's Beaver,(Noodler(')?s )?Beaver,http://i.imgur.com/cr5rklT.jpg
Chesterfield Garnet,Chesterfield Garnet,http://i.imgur.com/Zc8uP6F.jpg
